"week_ending","show","seats_sold"
"1993-06-27","The Who's Tommy",12402
"1993-07-04","The Who's Tommy",12316
"1993-07-11","The Who's Tommy",11761
"1993-07-18","The Who's Tommy",11852
"1993-07-25","The Who's Tommy",11845
"1993-08-01","The Who's Tommy",12208
"1993-08-08","The Who's Tommy",12570
"1993-08-15","The Who's Tommy",12528
"1993-08-22","The Who's Tommy",12352
"1993-08-29","The Who's Tommy",12307
"1993-09-05","The Who's Tommy",11452
"1993-09-12","The Who's Tommy",10721
"1993-09-19","The Who's Tommy",9857
"1993-09-26","The Who's Tommy",10396
"1993-10-03","The Who's Tommy",10010
"1993-10-10","The Who's Tommy",10532
"1993-10-17","The Who's Tommy",10731
"1993-10-24","The Who's Tommy",10692
"1993-10-31","The Who's Tommy",9985
"1993-11-07","The Who's Tommy",9509
"1993-11-14","The Who's Tommy",10359
"1993-11-21","The Who's Tommy",10113
"1993-11-28","The Who's Tommy",11211
"1993-12-05","The Who's Tommy",9965
"1993-12-12","The Who's Tommy",10644
"1993-12-19","The Who's Tommy",9821
"1993-12-26","The Who's Tommy",11587
"1994-01-02","The Who's Tommy",12803
"1994-01-09","The Who's Tommy",11618
"1994-01-16","The Who's Tommy",10227
"1994-01-23","The Who's Tommy",9193
"1994-01-30","The Who's Tommy",8635
"1994-02-06","The Who's Tommy",8187
"1994-02-13","The Who's Tommy",8121
"1994-02-20","The Who's Tommy",9467
"1994-02-27","The Who's Tommy",9712
"1994-03-06","The Who's Tommy",7331
"1994-03-13","The Who's Tommy",8481
"1994-03-20","The Who's Tommy",8794
"1994-03-27","The Who's Tommy",8852
"1994-04-03","The Who's Tommy",11251
"1994-04-10","The Who's Tommy",9518
"1994-04-17","The Who's Tommy",7828
"1994-04-24","The Who's Tommy",9047
"1994-05-01","The Who's Tommy",8309
"1994-05-08","The Who's Tommy",8007
"1994-05-15","The Who's Tommy",8420
"1994-05-22","The Who's Tommy",8622
"1994-05-29","The Who's Tommy",8308
"1994-06-05","The Who's Tommy",7370
"1994-06-12","The Who's Tommy",8393
"1994-06-19","The Who's Tommy",8059
"1994-06-26","The Who's Tommy",9465
"1994-07-03","The Who's Tommy",9379
"1994-07-10","The Who's Tommy",10253
"1994-07-17","The Who's Tommy",9430
"1994-07-24","The Who's Tommy",10112
"1994-07-31","The Who's Tommy",10366
"1994-08-07","The Who's Tommy",10287
"1994-08-14","The Who's Tommy",11046
"1994-08-21","The Who's Tommy",11512
"1994-08-28","The Who's Tommy",10090
"1994-09-04","The Who's Tommy",8980
"1994-09-11","The Who's Tommy",7990
"1994-09-18","The Who's Tommy",8539
"1994-09-25","The Who's Tommy",8953
"1994-10-02","The Who's Tommy",8448
"1994-10-09","The Who's Tommy",10066
"1994-10-16","The Who's Tommy",9441
"1994-10-23","The Who's Tommy",9057
"1994-10-30","The Who's Tommy",9197
"1994-11-06","The Who's Tommy",7888
"1994-11-13","The Who's Tommy",9332
"1994-11-20","The Who's Tommy",7163
"1994-11-27","The Who's Tommy",10397
"1994-12-04","The Who's Tommy",8078
"1994-12-11","The Who's Tommy",8824
"1994-12-18","The Who's Tommy",7514
"1994-12-25","The Who's Tommy",6627
"1995-01-01","The Who's Tommy",12536
"1995-01-08","The Who's Tommy",12560
"1995-01-15","The Who's Tommy",12252
"1995-01-22","The Who's Tommy",11897
"1995-01-29","The Who's Tommy",11214
"1995-02-05","The Who's Tommy",10280
"1995-02-12","The Who's Tommy",10706
"1995-02-19","The Who's Tommy",11453
"1995-02-26","The Who's Tommy",12432
"1995-03-05","The Who's Tommy",9571
"1995-03-12","The Who's Tommy",10103
"1995-03-19","The Who's Tommy",8996
"1995-03-26","The Who's Tommy",8738
"1995-04-02","The Who's Tommy",9147
"1995-04-09","The Who's Tommy",9849
"1995-04-16","The Who's Tommy",11254
"1995-04-23","The Who's Tommy",11883
"1995-04-30","The Who's Tommy",10080
"1995-05-07","The Who's Tommy",8918
"1995-05-14","The Who's Tommy",7596
"1995-05-21","The Who's Tommy",9374
"1995-05-28","The Who's Tommy",9290
"1995-06-04","The Who's Tommy",6007
"1995-06-11","The Who's Tommy",6293
"1995-06-18","The Who's Tommy",10725
"2000-03-12","The Wild Party",3901
"2000-03-19","The Wild Party",6721
"2000-03-26","The Wild Party",6000
"2000-04-02","The Wild Party",6453
"2000-04-09","The Wild Party",5900
"2000-04-16","The Wild Party",5854
"2000-04-23","The Wild Party",4934
"2000-04-30","The Wild Party",4894
"2000-05-07","The Wild Party",5114
"2000-05-14","The Wild Party",5201
"2000-05-21","The Wild Party",5200
"2000-05-28","The Wild Party",6369
"2000-06-04","The Wild Party",5201
"2000-06-11","The Wild Party",7428
"1991-04-07","The Will Rogers Follies",6767
"1991-04-14","The Will Rogers Follies",6224
"1991-04-21","The Will Rogers Follies",9439
"1991-04-28","The Will Rogers Follies",10381
"1991-05-05","The Will Rogers Follies",7693
"1991-05-12","The Will Rogers Follies",9871
"1991-05-19","The Will Rogers Follies",11847
"1991-05-26","The Will Rogers Follies",9403
"1991-06-02","The Will Rogers Follies",8320
"1991-06-09","The Will Rogers Follies",10680
"1991-06-16","The Will Rogers Follies",11426
"1991-06-23","The Will Rogers Follies",11547
"1991-06-30","The Will Rogers Follies",11487
"1991-07-07","The Will Rogers Follies",9809
"1991-07-14","The Will Rogers Follies",11463
"1991-07-21","The Will Rogers Follies",11120
"1991-07-28","The Will Rogers Follies",11261
"1991-08-04","The Will Rogers Follies",10704
"1991-08-11","The Will Rogers Follies",11521
"1991-08-18","The Will Rogers Follies",11296
"1991-08-25","The Will Rogers Follies",10725
"1991-09-01","The Will Rogers Follies",10878
"1991-09-08","The Will Rogers Follies",9074
"1991-09-15","The Will Rogers Follies",10110
"1991-09-22","The Will Rogers Follies",10257
"1991-09-29","The Will Rogers Follies",11198
"1991-10-06","The Will Rogers Follies",10972
"1991-10-13","The Will Rogers Follies",11472
"1991-10-20","The Will Rogers Follies",11225
"1991-10-27","The Will Rogers Follies",11283
"1991-11-03","The Will Rogers Follies",10515
"1991-11-10","The Will Rogers Follies",10335
"1991-11-17","The Will Rogers Follies",10680
"1991-11-24","The Will Rogers Follies",10376
"1991-12-01","The Will Rogers Follies",10979
"1991-12-08","The Will Rogers Follies",11380
"1991-12-15","The Will Rogers Follies",11371
"1991-12-22","The Will Rogers Follies",9212
"1991-12-29","The Will Rogers Follies",11118
"1992-01-05","The Will Rogers Follies",10485
"1992-01-12","The Will Rogers Follies",8503
"1992-01-19","The Will Rogers Follies",8503
"1992-01-26","The Will Rogers Follies",7538
"1992-02-02","The Will Rogers Follies",7375
"1992-02-09","The Will Rogers Follies",6917
"1992-02-16","The Will Rogers Follies",8314
"1992-02-23","The Will Rogers Follies",8459
"1992-03-01","The Will Rogers Follies",7991
"1992-03-08","The Will Rogers Follies",7741
"1992-03-15","The Will Rogers Follies",9065
"1992-03-22","The Will Rogers Follies",9507
"1992-03-29","The Will Rogers Follies",9187
"1992-04-05","The Will Rogers Follies",8083
"1992-04-12","The Will Rogers Follies",8877
"1992-04-19","The Will Rogers Follies",9604
"1992-04-26","The Will Rogers Follies",9990
"1992-05-03","The Will Rogers Follies",9365
"1992-05-10","The Will Rogers Follies",8500
"1992-05-17","The Will Rogers Follies",9746
"1992-05-24","The Will Rogers Follies",8759
"1992-05-31","The Will Rogers Follies",7969
"1992-06-07","The Will Rogers Follies",7124
"1992-06-14","The Will Rogers Follies",7855
"1992-06-21","The Will Rogers Follies",8466
"1992-06-28","The Will Rogers Follies",8907
"1992-07-05","The Will Rogers Follies",10006
"1992-07-12","The Will Rogers Follies",8971
"1992-07-19","The Will Rogers Follies",7631
"1992-07-26","The Will Rogers Follies",8183
"1992-08-02","The Will Rogers Follies",8550
"1992-08-09","The Will Rogers Follies",9598
"1992-08-16","The Will Rogers Follies",9968
"1992-08-23","The Will Rogers Follies",9168
"1992-08-30","The Will Rogers Follies",8216
"1992-09-06","The Will Rogers Follies",7457
"1992-09-13","The Will Rogers Follies",8528
"1992-09-20","The Will Rogers Follies",7824
"1992-09-27","The Will Rogers Follies",8054
"1992-10-04","The Will Rogers Follies",7658
"1992-10-11","The Will Rogers Follies",9948
"1992-10-18","The Will Rogers Follies",9956
"1992-10-25","The Will Rogers Follies",8665
"1992-11-01","The Will Rogers Follies",7582
"1992-11-08","The Will Rogers Follies",9115
"1992-11-15","The Will Rogers Follies",9021
"1992-11-22","The Will Rogers Follies",8298
"1992-11-29","The Will Rogers Follies",9846
"1992-12-06","The Will Rogers Follies",9460
"1992-12-13","The Will Rogers Follies",9790
"1992-12-20","The Will Rogers Follies",6968
"1992-12-27","The Will Rogers Follies",8495
"1993-01-03","The Will Rogers Follies",10637
"1993-01-10","The Will Rogers Follies",9134
"1993-01-17","The Will Rogers Follies",8437
"1993-01-24","The Will Rogers Follies",7553
"1993-01-31","The Will Rogers Follies",7325
"1993-02-07","The Will Rogers Follies",7711
"1993-02-14","The Will Rogers Follies",7926
"1993-02-21","The Will Rogers Follies",9079
"1993-02-28","The Will Rogers Follies",6957
"1993-03-07","The Will Rogers Follies",7537
"1993-03-14","The Will Rogers Follies",6488
"1993-03-21","The Will Rogers Follies",7626
"1993-03-28","The Will Rogers Follies",8970
"1993-04-04","The Will Rogers Follies",7780
"1993-04-11","The Will Rogers Follies",9953
"1993-04-18","The Will Rogers Follies",9307
"1993-04-25","The Will Rogers Follies",9343
"1993-05-02","The Will Rogers Follies",9034
"1993-05-09","The Will Rogers Follies",8453
"1993-05-16","The Will Rogers Follies",8715
"1993-05-23","The Will Rogers Follies",9195
"1993-05-30","The Will Rogers Follies",8995
"1993-06-06","The Will Rogers Follies",7367
"1993-06-13","The Will Rogers Follies",8701
"1993-06-20","The Will Rogers Follies",7856
"1993-06-27","The Will Rogers Follies",7735
"1993-07-04","The Will Rogers Follies",8775
"1993-07-11","The Will Rogers Follies",6792
"1993-07-18","The Will Rogers Follies",8908
"1993-07-25","The Will Rogers Follies",8470
"1993-08-01","The Will Rogers Follies",7635
"1993-08-08","The Will Rogers Follies",9059
"1993-08-15","The Will Rogers Follies",8244
"1993-08-22","The Will Rogers Follies",8537
"1993-08-29","The Will Rogers Follies",7512
"1993-09-05","The Will Rogers Follies",8390
"2013-09-22","The Winslow Boy",2362
"2013-09-29","The Winslow Boy",3664
"2013-10-06","The Winslow Boy",3531
"2013-10-13","The Winslow Boy",4232
"2013-10-20","The Winslow Boy",4862
"2013-10-27","The Winslow Boy",3836
"2013-11-03","The Winslow Boy",3472
"2013-11-10","The Winslow Boy",3922
"2013-11-17","The Winslow Boy",4323
"2013-11-24","The Winslow Boy",4299
"2013-12-01","The Winslow Boy",4242
"2005-10-30","The Woman in White",4472
"2005-11-06","The Woman in White",10062
"2005-11-13","The Woman in White",11955
"2005-11-20","The Woman in White",10962
"2005-11-27","The Woman in White",9627
"2005-12-04","The Woman in White",10621
"2005-12-11","The Woman in White",11079
"2005-12-18","The Woman in White",9406
"2005-12-25","The Woman in White",5993
"2006-01-01","The Woman in White",11191
"2006-01-08","The Woman in White",9144
"2006-01-15","The Woman in White",9462
"2006-01-22","The Woman in White",7797
"2006-01-29","The Woman in White",7549
"2006-02-05","The Woman in White",7399
"2006-02-12","The Woman in White",6817
"2006-02-19","The Woman in White",8954
"2001-10-14","The Women",3142
"2001-10-21","The Women",5115
"2001-10-28","The Women",5457
"2001-11-04","The Women",5300
"2001-11-11","The Women",4678
"2001-11-18","The Women",5942
"2001-11-25","The Women",5936
"2001-12-02","The Women",6014
"2001-12-09","The Women",6038
"2001-12-16","The Women",6068
"2001-12-23","The Women",5935
"2001-12-30","The Women",6030
"2002-01-06","The Women",6099
"2002-01-13","The Women",6073
"2007-03-11","The Year of Magical Thinking",4413
"2007-03-18","The Year of Magical Thinking",5202
"2007-03-25","The Year of Magical Thinking",5252
"2007-04-01","The Year of Magical Thinking",4361
"2007-04-08","The Year of Magical Thinking",5354
"2007-04-15","The Year of Magical Thinking",4873
"2007-04-22","The Year of Magical Thinking",5152
"2007-04-29","The Year of Magical Thinking",5181
"2007-05-06","The Year of Magical Thinking",5107
"2007-05-13","The Year of Magical Thinking",4863
"2007-05-20","The Year of Magical Thinking",4904
"2007-05-27","The Year of Magical Thinking",4173
"2007-06-03","The Year of Magical Thinking",3985
"2007-06-10","The Year of Magical Thinking",4070
"2007-06-17","The Year of Magical Thinking",3641
"2007-06-24","The Year of Magical Thinking",3595
"2007-07-01","The Year of Magical Thinking",3358
"2007-07-15","The Year of Magical Thinking",4178
"2007-07-22","The Year of Magical Thinking",3450
"2007-07-29","The Year of Magical Thinking",2773
"2007-08-05","The Year of Magical Thinking",3052
"2007-08-12","The Year of Magical Thinking",3022
"2007-08-19","The Year of Magical Thinking",3178
"2007-08-26","The Year of Magical Thinking",3824
"1997-03-16","The Young Man from Atlanta",2153
"1997-03-23","The Young Man from Atlanta",3376
"1997-03-30","The Young Man from Atlanta",4058
"1997-04-06","The Young Man from Atlanta",4992
"1997-04-13","The Young Man from Atlanta",5243
"1997-04-20","The Young Man from Atlanta",4800
"1997-04-27","The Young Man from Atlanta",3948
"1997-05-04","The Young Man from Atlanta",2629
"1997-05-11","The Young Man from Atlanta",2612
"1997-05-18","The Young Man from Atlanta",2765
"1997-05-25","The Young Man from Atlanta",3754
"1997-06-01","The Young Man from Atlanta",4694
"1997-06-08","The Young Man from Atlanta",5332
"2015-10-04","Therese Raquin",3325
"2015-10-11","Therese Raquin",3967
"2015-10-18","Therese Raquin",5424
"2015-10-25","Therese Raquin",6479
"2015-11-01","Therese Raquin",5924
"2015-11-08","Therese Raquin",5827
"2015-11-15","Therese Raquin",5700
"2015-11-22","Therese Raquin",5096
"2015-11-29","Therese Raquin",4965
"2015-12-06","Therese Raquin",5005
"2015-12-13","Therese Raquin",5001
"2015-12-20","Therese Raquin",4721
"2016-01-03","Therese Raquin",5452
"2014-08-24","This Is Our Youth",5772
"2014-08-31","This Is Our Youth",6437
"2014-09-07","This Is Our Youth",7220
"2014-09-14","This Is Our Youth",7164
"2014-09-21","This Is Our Youth",5580
"2014-09-28","This Is Our Youth",5140
"2014-10-05","This Is Our Youth",5472
"2014-10-12","This Is Our Youth",5378
"2014-10-19","This Is Our Youth",5796
"2014-10-26","This Is Our Youth",4996
"2014-11-02","This Is Our Youth",4058
"2014-11-09","This Is Our Youth",4805
"2014-11-16","This Is Our Youth",4772
"2014-11-23","This Is Our Youth",4533
"2014-11-30","This Is Our Youth",4977
"2014-12-07","This Is Our Youth",5247
"2014-12-14","This Is Our Youth",5260
"2014-12-21","This Is Our Youth",6123
"2014-12-28","This Is Our Youth",5449
"2015-01-04","This Is Our Youth",8236
"2002-03-24","Thoroughly Modern Millie",10047
"2002-03-31","Thoroughly Modern Millie",10133
"2002-04-07","Thoroughly Modern Millie",10393
"2002-04-14","Thoroughly Modern Millie",8750
"2002-04-21","Thoroughly Modern Millie",12369
"2002-04-28","Thoroughly Modern Millie",11559
"2002-05-05","Thoroughly Modern Millie",9631
"2002-05-12","Thoroughly Modern Millie",10663
"2002-05-19","Thoroughly Modern Millie",11089
"2002-05-26","Thoroughly Modern Millie",11442
"2002-06-02","Thoroughly Modern Millie",10898
"2002-06-09","Thoroughly Modern Millie",11671
"2002-06-16","Thoroughly Modern Millie",12449
"2002-06-23","Thoroughly Modern Millie",12676
"2002-06-30","Thoroughly Modern Millie",12752
"2002-07-07","Thoroughly Modern Millie",11742
"2002-07-14","Thoroughly Modern Millie",11402
"2002-07-21","Thoroughly Modern Millie",11931
"2002-07-28","Thoroughly Modern Millie",11686
"2002-08-04","Thoroughly Modern Millie",11646
"2002-08-11","Thoroughly Modern Millie",12520
"2002-08-18","Thoroughly Modern Millie",12267
"2002-08-25","Thoroughly Modern Millie",12030
"2002-09-01","Thoroughly Modern Millie",12080
"2002-09-08","Thoroughly Modern Millie",8632
"2002-09-15","Thoroughly Modern Millie",9543
"2002-09-22","Thoroughly Modern Millie",11796
"2002-09-29","Thoroughly Modern Millie",12284
"2002-10-06","Thoroughly Modern Millie",11578
"2002-10-13","Thoroughly Modern Millie",11896
"2002-10-20","Thoroughly Modern Millie",11613
"2002-10-27","Thoroughly Modern Millie",11735
"2002-11-03","Thoroughly Modern Millie",9633
"2002-11-10","Thoroughly Modern Millie",11269
"2002-11-17","Thoroughly Modern Millie",10747
"2002-11-24","Thoroughly Modern Millie",10434
"2002-12-01","Thoroughly Modern Millie",12480
"2002-12-08","Thoroughly Modern Millie",12232
"2002-12-15","Thoroughly Modern Millie",11368
"2002-12-22","Thoroughly Modern Millie",9655
"2002-12-29","Thoroughly Modern Millie",11997
"2003-01-05","Thoroughly Modern Millie",10716
"2003-01-12","Thoroughly Modern Millie",9753
"2003-01-19","Thoroughly Modern Millie",9890
"2003-01-26","Thoroughly Modern Millie",8668
"2003-02-02","Thoroughly Modern Millie",9054
"2003-02-09","Thoroughly Modern Millie",9731
"2003-02-16","Thoroughly Modern Millie",9992
"2003-02-23","Thoroughly Modern Millie",11356
"2003-03-02","Thoroughly Modern Millie",9166
"2003-03-09","Thoroughly Modern Millie",3255
"2003-03-16","Thoroughly Modern Millie",11511
"2003-03-23","Thoroughly Modern Millie",11421
"2003-03-30","Thoroughly Modern Millie",10185
"2003-04-06","Thoroughly Modern Millie",9467
"2003-04-13","Thoroughly Modern Millie",9661
"2003-04-20","Thoroughly Modern Millie",11492
"2003-04-27","Thoroughly Modern Millie",12036
"2003-05-04","Thoroughly Modern Millie",9514
"2003-05-11","Thoroughly Modern Millie",9113
"2003-05-18","Thoroughly Modern Millie",10299
"2003-05-25","Thoroughly Modern Millie",10825
"2003-06-01","Thoroughly Modern Millie",8627
"2003-06-08","Thoroughly Modern Millie",9832
"2003-06-15","Thoroughly Modern Millie",10361
"2003-06-22","Thoroughly Modern Millie",11699
"2003-06-29","Thoroughly Modern Millie",11498
"2003-07-06","Thoroughly Modern Millie",10370
"2003-07-13","Thoroughly Modern Millie",9767
"2003-07-20","Thoroughly Modern Millie",11608
"2003-07-27","Thoroughly Modern Millie",11484
"2003-08-03","Thoroughly Modern Millie",10954
"2003-08-10","Thoroughly Modern Millie",11725
"2003-08-17","Thoroughly Modern Millie",8738
"2003-08-24","Thoroughly Modern Millie",9879
"2003-08-31","Thoroughly Modern Millie",10302
"2003-09-07","Thoroughly Modern Millie",6422
"2003-09-14","Thoroughly Modern Millie",8278
"2003-09-21","Thoroughly Modern Millie",9521
"2003-09-28","Thoroughly Modern Millie",9895
"2003-10-05","Thoroughly Modern Millie",10965
"2003-10-12","Thoroughly Modern Millie",10878
"2003-10-19","Thoroughly Modern Millie",11185
"2003-10-26","Thoroughly Modern Millie",10659
"2003-11-02","Thoroughly Modern Millie",7638
"2003-11-09","Thoroughly Modern Millie",9378
"2003-11-16","Thoroughly Modern Millie",9654
"2003-11-23","Thoroughly Modern Millie",8419
"2003-11-30","Thoroughly Modern Millie",10454
"2003-12-07","Thoroughly Modern Millie",9151
"2003-12-14","Thoroughly Modern Millie",9120
"2003-12-21","Thoroughly Modern Millie",7308
"2003-12-28","Thoroughly Modern Millie",9950
"2004-01-04","Thoroughly Modern Millie",11156
"2004-01-11","Thoroughly Modern Millie",8692
"2004-01-18","Thoroughly Modern Millie",8574
"2004-01-25","Thoroughly Modern Millie",7689
"2004-02-01","Thoroughly Modern Millie",6502
"2004-02-08","Thoroughly Modern Millie",8805
"2004-02-15","Thoroughly Modern Millie",8957
"2004-02-22","Thoroughly Modern Millie",9761
"2004-02-29","Thoroughly Modern Millie",7379
"2004-03-07","Thoroughly Modern Millie",8036
"2004-03-14","Thoroughly Modern Millie",9331
"2004-03-21","Thoroughly Modern Millie",10674
